Author_ID,Name,GenderizeIO
37835889100,Lewis W.f. Li,male
37400967400,Frederick W.b. Li,male
37271835000,Rynson W.h. Lau,
37671605200,Zhanping Liu,male
37828782100,Joe Groner,male
37828783300,Wojciech Burakiewicz,male
37824731300,Min S. Chong,male
37823691100,Neeraj Krishnan,male
37560039000,Yuyan Song,female
38270813300,Jing Ye,female
38272910400,Sonia Lasher-Trapp,female
38276233500,Mike Baldwin,male
37294938400,Adam Perer,male
37828782600,Ezekiel S. Bhasker,male
37827510800,Pinaki Sinha,male
37828701300,Peter Rautek,male
37691047700,Joachim Bottger,male
37838754300,Frank Michel,male
37837582600,Timothy Sandstrom,male
38272355300,Ketan Mehta,male
37294318400,Carl-fredrik Westin,male
37298478100,Ken Been,male
37827862300,Eli Daiches,female
38467585700,Chee Yap,male
37283380700,Geoffrey Ellis,male
37283381700,Alan Dix,male
37829586000,Marta A. Kersten-Oertel,female
37828778600,Niko Troje,male
37361469900,Randy Ellis,male
37960251500,Greg Smith,male
37449089000,Brian Meyers,male
38245686000,Daniel Robbins,male
37955052000,Desney S. Tan,female
37827249700,Malcolm Wallace,male
37591074800,Rita Borgo,female
37377709700,Colin Runciman,male
37827881300,Danny Holten,male
37828700500,Calle Winskog,male
37604521200,Anders Persson,male
37284209100,Claes Lundstrom,male
37589324500,Maik Keller,male
37623778100,Peter Kohlmann,male
37840129300,John M. Schreiner,male
37393469800,Michael McLennan,male
37393471900,Rick Kennell,male
37426689600,Miquel Feixas,male
37396572900,Mateu Sbert,male
37824387300,Markus Sonntag,male
37280794900,Haitao Zhang,male
37830883100,Jameson Miller,male
37828726400,Cory Quammen,male
37828722500,Matthew Fleenor,male
37333454000,Qingmin Shi,male
37276261200,Joseph JaJa,male
37839948300,Nathalie Henry,female
37834977900,Lingxiao Zhao,male
37591606800,Javier Bescos,male
37841616400,Qingguang Cui,
37428381900,Brian Duffy,male
37841323500,Barry Denby,male
37561646300,Aleks Aris,male
37826572100,Kenichi Yoshida,male
37324632500,Kenji Shimada,male
37588185500,Minsu Ahn,male
37326465500,Igor Guskov,male
37281130900,Seungyong Lee,male
37823192400,Matej Novotny,male
37645939800,Felix Ritter,male
37824134900,Christian Hansen,male
37828698600,Volker Dicken,male
37828698700,Olaf Konrad,male
37836140000,Youngmin Kim,male
37558024300,Wan-chiu Li,
37828763300,Bruno Vallet,male
37831619000,Nicolas Ray,male
37828700000,Markus Glatter,male
37828698800,Colin Mollenhour,male
37835045200,Yinggang Li,male
37336329800,Chi-wing Fu,female
37396011500,D. Archambault,
37839290200,Andrew Mehler,male
37828493400,Yunfan Bao,male
37539506500,Xin Li,female
37311551500,Yue Wang,female
37088509037,Daniel Acevedo,male
37550898300,Beth Yost,female
37827874500,Jens Gerken,male
37326200300,Harald Reiterer,male
37544952000,Pier Francesco Cortese,male
37267058300,Giuseppe Di Battista,male
37827870000,Antonello Moneta,male
37267060000,Maurizio Patrignani,male
37294504700,Maurizio Pizzonia,male
37284319900,A. Mascarenhas,
37080335000,Paul L. Miller,male
37823091200,Kenneth W. Waters,male
38488125800,A. Johannes Pretorius,
37828724200,Jean Sreng,male
37295204100,Anatole Lecuyer,male
37828726000,Christine Megard,female
37297749600,Claude Andriot,male
37340174000,Pernette Verschure,female
37829295700,Rudy Hashim,male
37591073500,Ian Thornton,male
37828699700,Cem Yuksel,male
37410427900,Christian Heine,male
37827878900,Christoph Flamm,male
37271796900,Ivo L. Hofacker,male
37271818100,Peter F. Stadler,male
37827878600,Danny Dorling,male
37827879900,Anna Barford,female
37840240600,Mark Newman,male
37827870300,Roel Vliegen,male
37838731500,Erik-Jan van der Linden,male
37830092200,Paul E. Keel,male
38274230400,Monika Jankun-Kelly,female
37268671300,Jean Scholtz,male
37838214600,Justin Mauger,male
37662038500,Alan Ratner,male
37347571400,Mark Sifer,male
37830130000,Jerry Alan Fails,male
37590950600,Amy K. Karlson,female
37565888100,Layla Shahamat,female
37837705900,Julie Heiser,female
37948663500,Theresa O'Connell,female
37837224000,Sharon Laskowski,female
37829093300,Zaixian Xie,male
37291403000,Hyunmo Kang,male
37271216800,Jianping Fan,male
37300421500,Daniel Hubball,male
37404899900,Yuli Gao,female
37275772500,Hangzai Luo,
37830097900,David Fyfe,male
37829187900,Anthony Robinson,male
37838441900,Deryck Holdsworth,male
37830095400,Donna Peuquet,female
37604342500,Pascale Proulx,female
37823346300,Sumeet Tandon,male
37830130500,Adam Bodnar,male
37704437400,David Schroh,male
37594531000,Robert Harper,male
37831461700,Mustafa Bilgic,male
37829618300,Louis Licamele,male
37829614900,Lise Getoor,female
37830159400,Fidelia Ibekwe-SanJuan,female
37840812000,Eric SanJuan,male
37266330000,Shin'ichi Satoh,male
37284824700,George Chin,male
37296890200,Avin Pattath,male
37296901100,Brian Bue,male
37290193000,Xuan Zhong,male
37830267200,Aaron Ault,male
37273340400,Edward Coyle,male
37538916500,Weichao Wang,male
37545504600,Aidong Lu,male
37840462500,John Gerth,male
37551989600,Scott Campbell,male
37829631700,Eli Dart,female
38276188200,Kesheng Wu,female
37392086200,Florian Mansmann,male
37840264500,Susan E. Brennan,female
37418690100,Greg Zelinsky,male
37284911300,IV Ramakrishnan,female
37344836300,David S. Warren,male
37823184000,Bongwon Suh,male
37830268500,Bryan A. Pendleton,male
37830251400,John W. Bodnar,male
37265587000,Roberto Theron,male
38254012600,Ji Soo Yi,male
37673524700,Youn-ah Kang,
37085483251,John Stasko,male
37428064500,J.A. Jacko,
37945247900,Nathaniel Fout,male
37842366200,Ove Daae Lampe,male
37945246100,Nathalie Reuter,female
37395482900,Luke J. Gosink,male
38558020600,Wes Bethel,male
37669874100,Christopher Collins,male
37372351600,Brian Rexroad,male
37662432200,Daniel Sheleheda,male
37306509700,Wing-Yi Chan,
37854704700,Anbang Xu,male
37088377822,Kai-Lun Chung,
37088377523,Kai-Hon Lau,male
37320676800,Ping Guo,male
37990427800,Paul Navratil,male
37087711606,Jarrett Johnson,male
37945346700,Volker Bromm,male
37567251500,Nivedita R. Kadaba,female
37945332900,Jason Leboe,male
37875062100,Ying Tu,female
37085973191,Thorsten Holtkaemper,male
37881121400,Hongwei Li,male
37967789400,Vid Petrovic,male
37949613300,James Fallon,male
37282967400,Falko Kuester,male
38300073400,Niranjan Damera-Venkata,male
37596623500,Nelson Chang,male
38359782300,Jeffrey Dicarlo,male
37293389400,Bongshin Lee,female
37629748900,Xuexiang Xie,female
37532431100,Ying He,female
37271188400,Feng Tian,male
37282337400,Hock-Soon Seah,
37945254300,Renaud Blanch,male
38342554600,Eric Lecolinet,male
37945316800,Zachary Pousman,male
37329261300,Michael Mateas,male
37703642700,Eva Schuberth,female
37680882500,Peter Zolliker,male
37601156200,Yi Wang,female
37875473700,Enylton M Coelho,
37282977600,Doug A. Bowman,male
37945275200,Scott Dillard,male
37377270300,John Bingert,male
37305284400,Dan Thoma,male
37869997400,Maurice Termeer,male
37086889017,Javier Olivan Bescos,male
37374875300,Marcel Breeuwer,male
37645639800,Florian Gerhardt,male
37088033885,Hagen Hans,male
37279264300,Andrei C. Jalba,male
37279298200,Jos B.T.M. Roerdink,male
37605079900,Jason Dykes,male
37945380100,Chris Brunsdon,male
37739295500,Martin Graham,male
37869538100,Dominic Schneider,male
37409575800,Johanna Beyer,female
37606258500,Christian Lauterbach,male
37883391100,Anish Chandak,male
37282958300,Ingo Wald,male
37412440500,Heiko Friedrich,male
37692671900,Aaron Knoll,male
37591317800,Petra Isenberg,female
37268212100,Won-Ki Jeong,male
37830031800,P. Thomas Fletcher,
37958455500,Ran Tao,male
37424645600,Steffen Oeltz-Jafra,male
37546620600,Philipp Muigg,male
37399045100,Jo Wood,male
37590960700,Aiden Slingsby,male
37548107100,Keith Clarke,male
37621921500,Warren Hunt,male
37665456000,Kristin Potter,female
37401656800,Pradeep Sen,male
38281584100,Martin Hering-Bertram,male
37592409400,Remco Chang,male
37948880500,Ginette Wessel,female
37945352600,Eric Sauda,male
37275296400,Fang Xu,female
37945247700,Neophytou Neophytos,male
37882969500,Greg Cipriano,male
37830149600,Jesse Kriss,male
37542455400,Matt McKeon,male
37873130000,Heidi Lam,female
37587984100,Robert Kincaid,male
37280035100,Randall Smith,male
37282920800,Richard Pawlicki,male
37945249900,István Kókai,male
37956948500,Jörg Finger,male
37281818300,Thomas Vetter,male
37946182500,Michael Schlemmer,male
37945209200,Manuel Heringer,male
37945208900,Florian Morr,male
37927188200,Ray Juang,male
37945343600,Krzysztof Niski,male
37647314800,David Koop,male
37945380800,Wesley Willett,male
37953777500,Alfred R. Fuller,male
37945292600,Robert J. Zawadzki,male
37964205700,Stacey Choi,female
37950733300,John S. Werner,male
37957484800,Yi Mao,female
37954686000,Joshua Dillon,male
37427770800,Guy Lebanon,male
37965943900,Yuan Chen,male
37955208400,Julian Krolik,male
37400391300,Christoph Heinzl,male
37947609000,Johann Kastner,male
37294450700,Tim McGraw,male
37294453300,Mariappan Nadar,male
37568763300,David Sprague,male
37956239000,Fuqu Wu,male
37952248400,Wing Yan So,male
37541275000,Jesus Caban,male
37948935700,John Biddiscombe,male
37282729500,Berk Geveci,male
37284250900,Kenneth Moreland,male
37606352800,Thomas Schultz,male
37943750000,William Barth,male
37967296500,Christopher Burns,male
37564728700,Miriah Meyer,female
37320622500,Eduardo Bringa,male
37848485600,Andrew Higginbotham,male
37590934100,Sebastian Grottel,male
37287276500,Guido Reina,male
37087287903,Jadran Vrabec,male
37393638200,Heike Janicke,female
37610396000,Yuri Ivanov,male
37269410400,Christopher Wren,male
37408858200,Alexander Sorokin,male
37952472500,Ishwinder Kaur,male
37956021200,Stephen Few,male
37870000300,Mike Cammarano,male
37087587933,Xin Dong,female
37876908500,Bryan Chan,male
37604514900,Justin Talbot,male
37284235600,Alon Halevy,male
37880213000,Chi-Chun Pan,female
37286730000,Prasenjit Mitra,male
37294440400,Firdaus Janoos,male
37966484200,Shantanu Singh,male
37827945300,Okan Irfanoglu,male
37324916700,Richard Parent,male
37425695700,Ryan Eccles,male
37283047100,Gennady Andrienko,male
37283047700,Natalia Andrienko,female
37945217400,Ulrich Bartling,male
37404975800,Sung Ye Kim,male
37945218200,Angela Mellema,female
37088052560,Timothy Collinss,male
37396008400,Ross Maciejewski,male
37945189900,Benjamin Tyner,male
37959894600,Cheng Zheng,male
37397099000,Rimma V. Nehme,female
37374971700,Mourad Ouzzani,male
37646590100,Shaun Grannis,male
37945190400,Lawrence T. Glickman,male
37708756000,Daniel R. Tesone,male
37550746600,John R. Goodall,male
38556669100,M. Andrew Eick,
38557746300,Jesse Fugitt,male
38556117300,Brian Horst,male
38559382900,Maxim Khailo,male
38559589300,Russell A. Lankenau,male
37945288700,Gregory A. Dasch,male
37945292000,Marina E. Eremeeva,female
37966748000,Di Yang,male
37944542400,Eun Ju Nam,female
37836058500,Yiping Han,male
37945190700,Alla Zelenyuk,female
37947994000,Dan Imre,male
37563668400,Dominik Morent,male
37946651100,Ana Maria Cuadros,female
37590969400,Fernando Vieira Paulovich,male
38331135000,Guilherme Pimentel Telles,male
37591207400,Daniel Keim,male
37545990500,Dongning Luo,male
38267713800,Enrico Bertini,male
37948939200,Patrick Hertzog,male
37428446300,Carsten Gorg,male
37592993600,Zhicheng Liu,male
37968367000,Kanupriya Singhal,female
37065849000,Daniel Russell,male
37946538100,Aniket Kittur,male
37297278600,Evan Suma,male
37548028800,Caroline Ziemkiewicz,female
37960273700,Daniel Kern,male
37967877700,Agus Sudjianto,male
37296761400,Loretta Auvil,female
37565890900,Xavier Llora,male
37426811400,Duane Searsmith,male
37946702100,Kelly Searsmith,female
37946768100,Lynn Schwendiman,female
37957250200,Jonathan McLean,male
37970751200,Jonathan Larson,male
37949736600,Neel Parekh,male
37681468200,Yedendra B. Shrinivasan,
37966902300,Anuj Jaiswal,male
37878910400,Junyan Luo,female
37955194300,William Chao,male
37958326000,Daniel Ha,male
37959707800,Kevin Ho,male
37946773000,Linda Kaastra,female
37962435000,Minjung Kim,female
38181511600,Andrew Wade,male
37267458000,Brian Fisher,male
37691176100,Lisa Singh,female
37964473000,Jae Choi,male
37966125200,Sang-joon Lee,male
37946376100,Sarah Gigitashvilli,female
37958923500,James Wilson,male
37062416800,Palmyra Catravas,female
37853099200,Guoray Cai,
37564069800,Cecilia R. Aragon,female
37272122100,Stephen J. Bailey,male
37868031100,Sarah Poon,female
37948511900,Karl J. Runge,male
37874439800,Rollin C. Thomas,male
37829627200,Joe Kielman,male
37278563100,John Dill,male
37288138500,Xiaoyan Fu,female
37291728000,Seok-Hee Hong,male
37961817500,Quan Hoang Nguyen,male
37273812200,Kai Xu,male
37721458000,Lynn Chien,female
37326091400,Annie Tat,female
37946706100,Patricia Enns,female
37968125800,Winniefried Kuan,
37872420000,Ian Turton,male
37944468900,John Greenfield,male
37931637200,Eric Stanton,male
37681611000,Timothy Shead,male
37570533600,Lisa Ice,female
37698159600,Jeffrey Baumes,male
37882399100,Giovane R. Kuhn,male
37349793000,Leandro A. F. Fernandes,male
37874722500,Micah Taylor,male
37401362100,Zhimin Ren,male
37878688900,Minho Kim,male
37288759800,Jörg Peters,male
37869987100,Michael Böttinger,male
37869962900,Aaron Barsky,male
37869963200,Jennifer Gardy,female
37869985900,Sven Bachthaler,male
37587634700,Kai Burger,male
37412991300,Nancy J Nersessian,female
37867422200,Carlos Dietrich,male
37329407400,Luciana Nedel,female
37398059300,Xiaoning Qian,female
38263277600,Donald P. Dione,male
37869716400,Ketan Bulsara,male
38181319900,Christopher Breuer,male
37267968800,Albert J. Sinusas,male
37294174000,Xenophon Papademetris,male
37870005900,Patrick Degener,male
37867979100,Ruwen Schnabel,male
37719871100,Christopher Schwartz,male
37603822300,Ronald Fernandez,male
37869968000,Uta Hinrichs,female
38270396300,Tonya Smith-Jackson,female
38277307300,David Bailey,male
37876923500,Sarah Peck,female
38272259600,Swethan Anand,
38274138400,Trevor Kennedy,male
38273772900,Yernar Abdrazakov,male
37354163600,Kim Marriott,female
37867195800,Falk Schreiber,male
37372661500,Peter Stuckey,male
37872168500,Michael Woodward,male
37867777700,Michael Wybrow,male
37407536000,Yu-Shuen Wang,
37277268400,Tong-Yee Lee,
37324166000,Chiew-Lan Tai,
37087758000,Han Krishnan,male
38271045600,Jennis Meyer-Spradow,female
37273031400,Lars Stegger,male
37282207200,Christian Döring,male
37295281400,Timo Ropinski,male
37391623900,Weiwei Cui,female
37405368200,Hong Zhou,male
37293190400,Xiaoming Li,male
37285799200,Jing Hua,female
37868989800,Zhaoqiang Lai,male
37290589700,Ming Dong,male
37413699200, Anastasia,
37401024100,Hongfeng Yu,male
37546620000,Johannes Kehrer,male
37869982700,Florian LadstÃƒÂ¤dter,male
37884365600,Andrea Steiner,male
38017008700,Wolfgang Freiler,male
38319785600,Bernd Hentschel,male
37870001300,Irene Tedjo,female
37867688300,Markus Probst,male
38352396500,Marc Wolter,male
37865964700,Marek Behr,male
37330529700,Christian Bischof,male
37391845800,Torsten Kuhlen,male
37272650400,Denis Gracanin,male
38188282900,Mario Jelovic,male
38273544100,Christof Rezk-Salama,male
37846851700,Thomas Höllt,male
37869963700,Georg Geier,male
38273712900,Thomas Pabel,male
37591215700,Thomas Butkiewicz,male
37606064200,Wenwen Dou,female
37869995900,Martin Luboschik,male
37869995100,Hilko Cords,male
37532721900,Yuntao Jia,male
37869982300,Jared Hoberock,male
37869717400,Dustin Scheinost,male
37294407100,Kenneth Vives,male
37290937600,Dennis Spencer,male
37284143200,Lawrence Staib,male
37590932700,Pierre Dragicevic,male
37882135400,Frank van Ham,male
37299311900,Christopher Muelder,male
37869733800,Christian Ledergerber,male
37401176900,Ming-Yuen Chan,
37406959900,Ka-Kei Chung,female
37306814700,Wai-Ho Mak,
37407308300,Yingcai Wu,male
37088413533,Arno Kruger,male
37869714800,Christoph Kubisch,male
37546436800,Gero Straub,male
37643113600,Paul Rosenthal,male
37869714300,Wolfram vonFunck,male
37868017200,Lee Byron,male
37590653700,Tran Van Long,male
37869996100,Stephan Rosswog,male
37402844200,Daniel Patel,male
37884872900,Christopher Giertsen,male
37869961500,John Thurmond,male
37869959900,John Gjelberg,male
37869996300,John Sharko,male
37873595500,Kaichi Zhou,male
37398562200,Eugene Zhang,male
37739087200,Jiˇr´ı Bittner,
37869988300,Michael Buser,male
37590950400,Marian Dörk,male
37276124700,Carey Williamson,male
37865597100,Paul Kidwell,male
37884259000,Louise Abbott,female
37877444800,Leslie Wu,female
37866652600,Eike Nagel,male
37866648000,Bela Soni,female
37410066100,Sean Ahern,male
37672397100,Jamison Daniel,male
37878399300,Mario Romero,male
37300431800,Jay Summet,male
37297994200,Gregory Abowd,male
37869715500,Geoffrey Draper,male
37448812400,Richard Riesenfeld,male
37869737100,GaÃ«l Guennebaud,
37877709100,Moritz BÃ¤cher,male
37606179600,JÃ¼rgen Bernard,
37872455800,Tatiana Tekusova,female
37449689200,Jorn Kohlhammer,male
37866298300,Mario Valle,male
37570687200,Artem R. Oganov,male
37592970300,Supriya Garg,female
37085949068,Julia Eunju Nam,female
37871736600,Gregory S. Aldering,male
37867573100,Robert Quimby,male
37396006000,Stephen Rudolph,male
38512951900,Ryan Hafen,male
37872486500,Ahmad M. Abusalah,male
38179941700,Mohamed Yakout,male
37867664300,Michael Wade,male
37881321800,Sye-Min Chan,
37392085400,Peter Bak,male
37270862400,Mark Last,male
37872415700,Guy Danon,male
37403562900,Tera Marie Green,female
37282252000,Eric A. Bier,male
37400451800,Dong Hyun Jeong,male
37601288800,Heather Richter Lipford,female
37601289000,Felesia Stukes,
37681662800,Anya Savikhin,female
37867220900,Aaron Hoff,male
37884821400,Matthew Hurst,male
37673742400,Chandan K. Reddy,male
38277298500,Snehal Pokharkar,female
37331517300,Tin Kam Ho,male
37700619200,William A. Pike,male
37686679000,Joe Bruce,male
37295089300,Bob Baddeley,male
37872380700,Daniel Best,male
37867848700,Lyndsey Franklin,female
37352747200,Richard May,male
37866654000,Douglas M. Rice,male
37295087900,Rick Riensche,male
37697482300,Katarina Younkin,female
37404663400,Chen Yu,male
37876145600,Yiwen Zhong,female
37872609000,Thomas Smith,male
37872999700,Ikhyun Park,male
37874639400,Weixia Huang,female
37591128900,Scott Barlowe,male
37087172595,Tianyi Zhang,male
37087172568,Yujie Liu,female
37883522400,Donald Jacobs,male
37290862300,Jae-wook Ahn,male
37265243700,Peter Brusilovsky,male
